Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_gust,wind_direction
,,,Fahrenheit,%,Miles/hour,Miles/hour,Degrees
12/28/17,04:44,12/28/17-04:44,46.99,62,0,,
12/28/17,04:34,12/28/17-04:34,46.99,62,0,,
12/28/17,04:24,12/28/17-04:24,46.99,61,0,,
12/28/17,04:14,12/28/17-04:14,46.99,58,0,,
12/28/17,04:04,12/28/17-04:04,46.99,57,0,,
12/28/17,03:54,12/28/17-03:54,46.99,58,0,,
12/28/17,03:44,12/28/17-03:44,46.99,60,0,,
12/28/17,03:34,12/28/17-03:34,46.99,62,0,,
12/28/17,03:24,12/28/17-03:24,46.99,62,0,,
12/28/17,03:14,12/28/17-03:14,46.99,64,0,,
12/28/17,03:04,12/28/17-03:04,48,65,0,,
12/28/17,02:54,12/28/17-02:54,46.99,67,0,,
12/28/17,02:44,12/28/17-02:44,46.99,69,0,,
12/28/17,02:34,12/28/17-02:34,46.99,72,0,,
12/28/17,02:24,12/28/17-02:24,46,76,0,,
12/28/17,02:14,12/28/17-02:14,46,76,0,,
12/28/17,02:04,12/28/17-02:04,46,76,0,,
12/28/17,01:54,12/28/17-01:54,46.99,76,0,,
12/28/17,01:44,12/28/17-01:44,46.99,75,0,,
12/28/17,01:34,12/28/17-01:34,46.99,75,0,,
12/28/17,01:24,12/28/17-01:24,46.99,75,0,,
12/28/17,01:14,12/28/17-01:14,48,74,0,,
12/28/17,01:04,12/28/17-01:04,48,74,0,,
12/28/17,00:54,12/28/17-00:54,48,74,0,,
12/28/17,00:44,12/28/17-00:44,48.99,75,0,,
12/28/17,00:34,12/28/17-00:34,48.99,75,0,,
12/28/17,00:24,12/28/17-00:24,48.99,73,0,,
12/28/17,00:14,12/28/17-00:14,48.99,72,0,,
12/28/17,00:04,12/28/17-00:04,50,71,0,,
12/27/17,23:54,12/27/17-23:54,50,71,0,,
12/27/17,23:44,12/27/17-23:44,51.01,71,0,,
12/27/17,23:34,12/27/17-23:34,51.01,70,0,,
12/27/17,23:24,12/27/17-23:24,52,70,0,,
12/27/17,23:14,12/27/17-23:14,53.01,69,0,,
12/27/17,23:04,12/27/17-23:04,53.01,68,0,,
12/27/17,22:54,12/27/17-22:54,54,67,0,,
12/27/17,22:44,12/27/17-22:44,54,67,0,,
12/27/17,22:34,12/27/17-22:34,54,69,0,,
12/27/17,22:24,12/27/17-22:24,54,72,0,,
12/27/17,22:14,12/27/17-22:14,54,74,0,,
12/27/17,22:04,12/27/17-22:04,53.01,76,0,,
12/27/17,21:54,12/27/17-21:54,53.01,76,0,,
12/27/17,21:44,12/27/17-21:44,53.01,76,0,,
12/27/17,21:34,12/27/17-21:34,53.01,77,0,,
12/27/17,21:24,12/27/17-21:24,53.01,76,0,,
12/27/17,21:14,12/27/17-21:14,54,75,0,,
12/27/17,21:04,12/27/17-21:04,54,75,0,,
12/27/17,20:54,12/27/17-20:54,54,75,0,,
12/27/17,20:44,12/27/17-20:44,54,76,0,,
12/27/17,20:34,12/27/17-20:34,54,76,0,,
12/27/17,20:24,12/27/17-20:24,54,74,0,,
12/27/17,20:14,12/27/17-20:14,54,74,0,,
12/27/17,20:04,12/27/17-20:04,54,75,0,,
12/27/17,19:54,12/27/17-19:54,54,77,0,,
12/27/17,19:44,12/27/17-19:44,55,78,0,,
12/27/17,19:34,12/27/17-19:34,55,79,0,,
12/27/17,19:24,12/27/17-19:24,55.99,79,0,,
12/27/17,19:14,12/27/17-19:14,55.99,80,0,,
12/27/17,19:04,12/27/17-19:04,57,79,0,,
12/27/17,18:54,12/27/17-18:54,57,79,0,,
12/27/17,18:44,12/27/17-18:44,57,79,0,,
12/27/17,18:34,12/27/17-18:34,57,78,0,,
12/27/17,18:24,12/27/17-18:24,57.99,77,0,,
12/27/17,18:14,12/27/17-18:14,57.99,77,0,,
12/27/17,18:04,12/27/17-18:04,57.99,76,0,,
12/27/17,17:54,12/27/17-17:54,57.99,74,0,,
12/27/17,17:44,12/27/17-17:44,59,71,0,,
12/27/17,17:34,12/27/17-17:34,60.01,70,0,,
12/27/17,17:24,12/27/17-17:24,60.01,69,0,,
12/27/17,17:14,12/27/17-17:14,60.01,65,0,,
12/27/17,17:04,12/27/17-17:04,61,61,0,,
12/27/17,16:54,12/27/17-16:54,62.01,59,0,,
12/27/17,16:44,12/27/17-16:44,64,57,0,,
12/27/17,16:34,12/27/17-16:34,64.99,55,0,,
12/27/17,16:24,12/27/17-16:24,66,54,0,,
12/27/17,16:14,12/27/17-16:14,66.99,49,0,,
12/27/17,16:04,12/27/17-16:04,66.99,49,0,,
12/27/17,15:54,12/27/17-15:54,68,42,0,,
12/27/17,15:44,12/27/17-15:44,69.01,42,0,,
12/27/17,15:34,12/27/17-15:34,69.01,38,0,,
12/27/17,15:24,12/27/17-15:24,69.01,41,0,,
12/27/17,15:14,12/27/17-15:14,69.01,41,0,,
12/27/17,15:04,12/27/17-15:04,69.01,43,0,,
12/27/17,14:54,12/27/17-14:54,70,44,0,,
12/27/17,14:44,12/27/17-14:44,70,44,0,,
12/27/17,14:34,12/27/17-14:34,70,45,0,,
12/27/17,14:24,12/27/17-14:24,70,39,0,,
12/27/17,14:14,12/27/17-14:14,71.01,37,0,,
12/27/17,14:04,12/27/17-14:04,71.01,39,0,,
12/27/17,13:54,12/27/17-13:54,71.01,40,0,,
12/27/17,13:44,12/27/17-13:44,70,42,0,,
12/27/17,13:34,12/27/17-13:34,70,44,0,,
12/27/17,13:24,12/27/17-13:24,71.01,44,0,,
12/27/17,13:14,12/27/17-13:14,70,44,0,,
12/27/17,13:04,12/27/17-13:04,70,45,0,,
12/27/17,12:54,12/27/17-12:54,70,45,0,,
12/27/17,12:44,12/27/17-12:44,70,49,0,,
12/27/17,12:34,12/27/17-12:34,70,48,0,,
12/27/17,12:24,12/27/17-12:24,70,47,0,,
12/27/17,12:14,12/27/17-12:14,70,46,0,,
12/27/17,12:04,12/27/17-12:04,70,45,0,,
12/27/17,11:54,12/27/17-11:54,69.01,45,0,,
12/27/17,11:44,12/27/17-11:44,69.01,47,0,,
12/27/17,11:34,12/27/17-11:34,69.01,48,0,,
12/27/17,11:24,12/27/17-11:24,70,47,0,,
12/27/17,11:14,12/27/17-11:14,69.01,39,0,,
12/27/17,11:04,12/27/17-11:04,68,42,0,,
12/27/17,10:54,12/27/17-10:54,68,31,0,,
12/27/17,10:44,12/27/17-10:44,68,31,0,,
12/27/17,10:34,12/27/17-10:34,68,31,0,,
12/27/17,10:24,12/27/17-10:24,66.99,31,0,,
12/27/17,10:14,12/27/17-10:14,66,34,0,,
12/27/17,10:04,12/27/17-10:04,64.99,36,0,,
12/27/17,09:54,12/27/17-09:54,63,38,0,,
12/27/17,09:44,12/27/17-09:44,62.01,41,0,,
12/27/17,09:34,12/27/17-09:34,61,44,0,,
12/27/17,09:24,12/27/17-09:24,60.01,45,0,,
12/27/17,09:14,12/27/17-09:14,59,51,0,,
12/27/17,09:04,12/27/17-09:04,57,55,0,,
12/27/17,08:54,12/27/17-08:54,55,60,0,,
12/27/17,08:44,12/27/17-08:44,53.01,62,0,,
12/27/17,08:34,12/27/17-08:34,52,65,0,,
12/27/17,08:24,12/27/17-08:24,48.99,69,0,,
12/27/17,08:14,12/27/17-08:14,46.99,72,0,,
12/27/17,08:04,12/27/17-08:04,46,72,0,,
12/27/17,07:54,12/27/17-07:54,45,72,0,,
12/27/17,07:44,12/27/17-07:44,45,73,0,,
12/27/17,07:34,12/27/17-07:34,44.01,75,0,,
12/27/17,07:24,12/27/17-07:24,44.01,75,0,,
12/27/17,07:14,12/27/17-07:14,44.01,75,0,,
12/27/17,07:04,12/27/17-07:04,43,77,0,,
12/27/17,06:54,12/27/17-06:54,43,77,0,,
12/27/17,06:44,12/27/17-06:44,44.01,78,0,,
12/27/17,06:34,12/27/17-06:34,44.01,78,0,,
12/27/17,06:24,12/27/17-06:24,44.01,77,0,,
12/27/17,06:14,12/27/17-06:14,44.01,77,0,,
12/27/17,06:04,12/27/17-06:04,45,76,0,,
12/27/17,05:54,12/27/17-05:54,45,77,0,,
12/27/17,05:44,12/27/17-05:44,45,77,0,,
12/27/17,05:34,12/27/17-05:34,45,77,0,,
12/27/17,05:24,12/27/17-05:24,45,77,0,,
12/27/17,05:14,12/27/17-05:14,45,77,0,,
12/27/17,05:04,12/27/17-05:04,45,78,0,,
12/27/17,04:54,12/27/17-04:54,45,78,0,,
12/27/17,04:44,12/27/17-04:44,45,78,0,,
12/27/17,04:34,12/27/17-04:34,45,78,0,,
12/27/17,04:24,12/27/17-04:24,45,78,0,,
12/27/17,04:14,12/27/17-04:14,45,79,0,,
12/27/17,04:04,12/27/17-04:04,45,79,0,,
12/27/17,03:54,12/27/17-03:54,44.01,80,0,,
12/27/17,03:44,12/27/17-03:44,44.01,79,0,,
12/27/17,03:34,12/27/17-03:34,44.01,79,0,,
12/27/17,03:24,12/27/17-03:24,44.01,79,0,,
12/27/17,03:14,12/27/17-03:14,45,80,0,,
12/27/17,03:04,12/27/17-03:04,45,80,0,,
12/27/17,02:54,12/27/17-02:54,45,81,0,,
12/27/17,02:44,12/27/17-02:44,45,81,0,,
12/27/17,02:34,12/27/17-02:34,45,81,0,,
12/27/17,02:24,12/27/17-02:24,45,80,0,,
12/27/17,02:14,12/27/17-02:14,45,80,0,,
12/27/17,02:04,12/27/17-02:04,46,80,0,,
12/27/17,01:54,12/27/17-01:54,46,80,0,,
12/27/17,01:44,12/27/17-01:44,46,80,0,,
12/27/17,01:34,12/27/17-01:34,46.99,81,0,,
12/27/17,01:24,12/27/17-01:24,46.99,81,0,,
12/27/17,01:14,12/27/17-01:14,46.99,80,0,,
12/27/17,01:04,12/27/17-01:04,46.99,81,0,,
12/27/17,00:54,12/27/17-00:54,46.99,80,0,,
12/27/17,00:44,12/27/17-00:44,48,80,0,,
12/27/17,00:34,12/27/17-00:34,48,79,0,,
12/27/17,00:24,12/27/17-00:24,48,79,0,,
12/27/17,00:14,12/27/17-00:14,48.99,79,0,,
12/27/17,00:04,12/27/17-00:04,48.99,81,0,,
12/26/17,23:54,12/26/17-23:54,48.99,82,0,,
12/26/17,23:44,12/26/17-23:44,48.99,83,0,,
12/26/17,23:34,12/26/17-23:34,48.99,83,0,,
12/26/17,23:24,12/26/17-23:24,48,82,0,,
12/26/17,23:14,12/26/17-23:14,48.99,81,0,,
12/26/17,23:04,12/26/17-23:04,48.99,80,0,,
12/26/17,22:54,12/26/17-22:54,50,79,0,,
12/26/17,22:44,12/26/17-22:44,51.01,79,0,,
12/26/17,22:34,12/26/17-22:34,51.01,80,0,,
12/26/17,22:24,12/26/17-22:24,51.01,80,0,,
12/26/17,22:14,12/26/17-22:14,51.01,79,0,,
12/26/17,22:04,12/26/17-22:04,51.01,79,0,,
12/26/17,21:54,12/26/17-21:54,52,79,0,,
12/26/17,21:44,12/26/17-21:44,52,79,0,,
12/26/17,21:34,12/26/17-21:34,52,80,0,,
12/26/17,21:24,12/26/17-21:24,52,80,0,,
12/26/17,21:14,12/26/17-21:14,52,81,0,,
12/26/17,21:04,12/26/17-21:04,51.01,82,0,,
12/26/17,20:54,12/26/17-20:54,51.01,81,0,,
12/26/17,20:44,12/26/17-20:44,52,81,0,,
12/26/17,20:34,12/26/17-20:34,52,80,0,,
12/26/17,20:24,12/26/17-20:24,52,80,0,,
12/26/17,20:14,12/26/17-20:14,52,80,0,,
12/26/17,20:04,12/26/17-20:04,53.01,79,0,,
12/26/17,19:54,12/26/17-19:54,53.01,79,0,,
12/26/17,19:44,12/26/17-19:44,53.01,79,0,,
12/26/17,19:34,12/26/17-19:34,54,79,0,,
12/26/17,19:24,12/26/17-19:24,54,79,0,,
12/26/17,19:14,12/26/17-19:14,54,79,0,,
12/26/17,19:04,12/26/17-19:04,54,78,0,,
12/26/17,18:54,12/26/17-18:54,55,78,0,,
12/26/17,18:44,12/26/17-18:44,55,78,0,,
12/26/17,18:34,12/26/17-18:34,55.99,78,0,,
12/26/17,18:24,12/26/17-18:24,55.99,78,0,,
12/26/17,18:14,12/26/17-18:14,57,79,0,,
12/26/17,18:04,12/26/17-18:04,57,79,0,,
12/26/17,17:54,12/26/17-17:54,57,77,0,,
12/26/17,17:44,12/26/17-17:44,57,76,0,,
12/26/17,17:34,12/26/17-17:34,57.99,75,0,,
12/26/17,17:24,12/26/17-17:24,57.99,75,0,,
12/26/17,17:14,12/26/17-17:14,57.99,72,0,,
12/26/17,17:04,12/26/17-17:04,59,71,0,,
12/26/17,16:54,12/26/17-16:54,60.01,67,0,,
12/26/17,16:44,12/26/17-16:44,61,66,0,,
12/26/17,16:34,12/26/17-16:34,62.01,66,0,,
12/26/17,16:24,12/26/17-16:24,62.01,65,0,,
12/26/17,16:14,12/26/17-16:14,63,62,0,,
12/26/17,16:04,12/26/17-16:04,64,63,0,,
12/26/17,15:54,12/26/17-15:54,64,61,0,,
12/26/17,15:44,12/26/17-15:44,64,60,0,,
12/26/17,15:34,12/26/17-15:34,64,60,0,,
12/26/17,15:24,12/26/17-15:24,64,61,0,,
12/26/17,15:14,12/26/17-15:14,64.99,60,0,,
12/26/17,15:04,12/26/17-15:04,64.99,59,0,,
12/26/17,14:54,12/26/17-14:54,66,57,0,,
12/26/17,14:44,12/26/17-14:44,66.99,50,0,,
12/26/17,14:34,12/26/17-14:34,66.99,46,0,,
12/26/17,14:24,12/26/17-14:24,68,45,0,,
12/26/17,14:14,12/26/17-14:14,68,46,0,,
12/26/17,14:04,12/26/17-14:04,68,43,0,,
12/26/17,13:54,12/26/17-13:54,68,42,0,,
12/26/17,13:44,12/26/17-13:44,69.01,39,0,,
12/26/17,13:34,12/26/17-13:34,69.01,38,0,,
12/26/17,13:24,12/26/17-13:24,69.01,43,0,,
12/26/17,13:14,12/26/17-13:14,68,46,0,,
12/26/17,13:04,12/26/17-13:04,68,43,0,,
12/26/17,12:54,12/26/17-12:54,66.99,45,0,,
12/26/17,12:44,12/26/17-12:44,66.99,46,0,,
12/26/17,12:34,12/26/17-12:34,66,49,0,,
12/26/17,12:24,12/26/17-12:24,66,53,0,,
12/26/17,12:14,12/26/17-12:14,66,55,0,,
12/26/17,12:04,12/26/17-12:04,66,55,0,,
12/26/17,11:54,12/26/17-11:54,66,55,0,,
12/26/17,11:44,12/26/17-11:44,64.99,54,0,,
12/26/17,11:34,12/26/17-11:34,64.99,54,0,,
12/26/17,11:24,12/26/17-11:24,64.99,56,0,,
12/26/17,11:14,12/26/17-11:14,64,57,0,,
12/26/17,11:04,12/26/17-11:04,64,59,0,,
12/26/17,10:54,12/26/17-10:54,63,61,0,,
12/26/17,10:44,12/26/17-10:44,63,62,0,,
12/26/17,10:34,12/26/17-10:34,62.01,63,0,,
12/26/17,10:24,12/26/17-10:24,61,62,0,,
12/26/17,10:14,12/26/17-10:14,60.01,61,0,,
12/26/17,10:04,12/26/17-10:04,57.99,56,0,,
12/26/17,09:54,12/26/17-09:54,55.99,51,0,,
12/26/17,09:44,12/26/17-09:44,55,51,0,,
12/26/17,09:34,12/26/17-09:34,54,52,0,,
12/26/17,09:24,12/26/17-09:24,53.01,52,0,,
12/26/17,09:14,12/26/17-09:14,52,55,0,,
12/26/17,09:04,12/26/17-09:04,51.01,58,0,,
12/26/17,08:54,12/26/17-08:54,50,61,0,,
12/26/17,08:44,12/26/17-08:44,48.99,60,0,,
12/26/17,08:34,12/26/17-08:34,48,61,0,,
12/26/17,08:24,12/26/17-08:24,46.99,61,0,,
12/26/17,08:14,12/26/17-08:14,46,64,0,,
12/26/17,08:04,12/26/17-08:04,45,68,0,,
12/26/17,07:54,12/26/17-07:54,44.01,69,0,,
12/26/17,07:44,12/26/17-07:44,44.01,69,0,,
12/26/17,07:34,12/26/17-07:34,43,69,0,,
12/26/17,07:24,12/26/17-07:24,43,68,0,,
12/26/17,07:14,12/26/17-07:14,43,67,0,,
12/26/17,07:04,12/26/17-07:04,44.01,66,0,,
12/26/17,06:54,12/26/17-06:54,44.01,64,0,,
12/26/17,06:44,12/26/17-06:44,44.01,61,0,,
12/26/17,06:34,12/26/17-06:34,44.01,60,0,,
12/26/17,06:24,12/26/17-06:24,43,61,0,,
12/26/17,06:14,12/26/17-06:14,43,65,0,,
12/26/17,06:04,12/26/17-06:04,43,68,0,,
12/26/17,05:54,12/26/17-05:54,43,69,0,,
12/26/17,05:44,12/26/17-05:44,43,69,0,,
12/26/17,05:34,12/26/17-05:34,43,70,0,,
12/26/17,05:24,12/26/17-05:24,43,70,0,,
12/26/17,05:14,12/26/17-05:14,43,71,0,,
12/26/17,05:04,12/26/17-05:04,43,71,0,,
12/26/17,04:54,12/26/17-04:54,44.01,71,0,,
12/26/17,04:44,12/26/17-04:44,44.01,69,0,,
12/26/17,04:34,12/26/17-04:34,44.01,66,0,,
12/26/17,04:24,12/26/17-04:24,44.01,63,0,,
12/26/17,04:14,12/26/17-04:14,45,62,0,,
12/26/17,04:04,12/26/17-04:04,45,62,0,,
12/26/17,03:54,12/26/17-03:54,44.01,63,0,,
12/26/17,03:44,12/26/17-03:44,44.01,66,0,,
12/26/17,03:34,12/26/17-03:34,44.01,69,0,,
12/26/17,03:24,12/26/17-03:24,44.01,70,0,,
12/26/17,03:14,12/26/17-03:14,44.01,70,0,,
12/26/17,03:04,12/26/17-03:04,45,69,0,,
12/26/17,02:54,12/26/17-02:54,45,70,0,,
12/26/17,02:44,12/26/17-02:44,45,70,0,,
12/26/17,02:34,12/26/17-02:34,45,72,0,,
12/26/17,02:24,12/26/17-02:24,46,73,0,,
12/26/17,02:14,12/26/17-02:14,46,76,0,,
12/26/17,02:04,12/26/17-02:04,45,77,0,,
12/26/17,01:54,12/26/17-01:54,45,77,0,,
12/26/17,01:44,12/26/17-01:44,45,77,0,,
12/26/17,01:34,12/26/17-01:34,45,77,0,,
12/26/17,01:24,12/26/17-01:24,45,76,0,,
12/26/17,01:14,12/26/17-01:14,46,76,0,,
12/26/17,01:04,12/26/17-01:04,46,76,0,,
12/26/17,00:54,12/26/17-00:54,46,77,0,,
12/26/17,00:44,12/26/17-00:44,46,78,0,,
12/26/17,00:34,12/26/17-00:34,46.99,80,0,,
12/26/17,00:24,12/26/17-00:24,46.99,81,0,,
12/26/17,00:14,12/26/17-00:14,46.99,83,0,,
12/26/17,00:04,12/26/17-00:04,46.99,84,0,,
12/25/17,23:54,12/25/17-23:54,46,83,0,,
12/25/17,23:44,12/25/17-23:44,46,83,0,,
12/25/17,23:34,12/25/17-23:34,46,83,0,,
12/25/17,23:24,12/25/17-23:24,46,83,0,,
12/25/17,23:14,12/25/17-23:14,46,83,0,,
12/25/17,23:04,12/25/17-23:04,46,82,0,,
12/25/17,22:54,12/25/17-22:54,46,82,0,,
12/25/17,22:44,12/25/17-22:44,46,82,0,,
12/25/17,22:34,12/25/17-22:34,46.99,81,0,,
12/25/17,22:24,12/25/17-22:24,48,82,0,,
12/25/17,22:14,12/25/17-22:14,48,82,0,,
12/25/17,22:04,12/25/17-22:04,48,82,0,,
12/25/17,21:54,12/25/17-21:54,48,82,0,,
12/25/17,21:44,12/25/17-21:44,48,80,0,,
12/25/17,21:34,12/25/17-21:34,48,79,0,,
12/25/17,21:24,12/25/17-21:24,48,78,0,,
12/25/17,21:14,12/25/17-21:14,48.99,78,0,,
12/25/17,21:04,12/25/17-21:04,48.99,78,0,,
12/25/17,20:54,12/25/17-20:54,50,79,0,,
12/25/17,20:44,12/25/17-20:44,50,79,0,,
12/25/17,20:34,12/25/17-20:34,50,79,0,,
12/25/17,20:24,12/25/17-20:24,50,78,0,,
12/25/17,20:14,12/25/17-20:14,50,77,0,,
12/25/17,20:04,12/25/17-20:04,51.01,78,0,,
12/25/17,19:54,12/25/17-19:54,51.01,78,0,,
12/25/17,19:44,12/25/17-19:44,52,79,0,,
12/25/17,19:34,12/25/17-19:34,52,79,0,,
12/25/17,19:24,12/25/17-19:24,52,78,0,,
12/25/17,19:14,12/25/17-19:14,52,76,0,,
12/25/17,19:04,12/25/17-19:04,53.01,77,0,,
12/25/17,18:54,12/25/17-18:54,53.01,76,0,,
12/25/17,18:44,12/25/17-18:44,54,76,0,,
12/25/17,18:34,12/25/17-18:34,54,76,0,,
12/25/17,18:24,12/25/17-18:24,54,75,0,,
12/25/17,18:14,12/25/17-18:14,54,73,0,,
12/25/17,18:04,12/25/17-18:04,54,71,0,,
12/25/17,17:54,12/25/17-17:54,55,70,0,,
12/25/17,17:44,12/25/17-17:44,55.99,69,0,,
12/25/17,17:34,12/25/17-17:34,57,68,0,,
12/25/17,17:24,12/25/17-17:24,57,67,0,,
12/25/17,17:14,12/25/17-17:14,57.99,67,0,,
12/25/17,17:04,12/25/17-17:04,59,67,0,,
12/25/17,16:54,12/25/17-16:54,59,64,0,,
12/25/17,16:44,12/25/17-16:44,60.01,62,0,,
12/25/17,16:34,12/25/17-16:34,61,61,0,,
12/25/17,16:24,12/25/17-16:24,61,59,0,,
12/25/17,16:14,12/25/17-16:14,62.01,61,0,,
12/25/17,16:04,12/25/17-16:04,61,64,0,,
12/25/17,15:54,12/25/17-15:54,61,64,0,,
12/25/17,15:44,12/25/17-15:44,62.01,63,0,,
12/25/17,15:34,12/25/17-15:34,62.01,64,0,,
12/25/17,15:24,12/25/17-15:24,62.01,63,0,,
12/25/17,15:14,12/25/17-15:14,62.01,61,0,,
12/25/17,15:04,12/25/17-15:04,63,59,0,,
12/25/17,14:54,12/25/17-14:54,64,57,0,,
12/25/17,14:44,12/25/17-14:44,64,56,0,,
12/25/17,14:34,12/25/17-14:34,64.99,54,0,,
12/25/17,14:24,12/25/17-14:24,64.99,53,0,,
12/25/17,14:14,12/25/17-14:14,64.99,52,0,,
12/25/17,14:04,12/25/17-14:04,64.99,53,0,,
12/25/17,13:54,12/25/17-13:54,64.99,53,0,,
12/25/17,13:44,12/25/17-13:44,64.99,54,0,,
12/25/17,13:34,12/25/17-13:34,66,53,0,,
12/25/17,13:24,12/25/17-13:24,66.99,53,0,,
12/25/17,13:14,12/25/17-13:14,66,51,0,,
12/25/17,13:04,12/25/17-13:04,66.99,45,0,,
12/25/17,12:54,12/25/17-12:54,66,41,0,,
12/25/17,12:44,12/25/17-12:44,66,44,0,,
12/25/17,12:34,12/25/17-12:34,66,41,0,,
12/25/17,12:24,12/25/17-12:24,64.99,41,0,,
12/25/17,12:14,12/25/17-12:14,64.99,41,0,,
12/25/17,12:04,12/25/17-12:04,66,42,0,,
12/25/17,11:54,12/25/17-11:54,66,42,0,,
12/25/17,11:44,12/25/17-11:44,64.99,40,0,,
12/25/17,11:34,12/25/17-11:34,66,39,0,,
12/25/17,11:24,12/25/17-11:24,64.99,39,0,,
12/25/17,11:14,12/25/17-11:14,64.99,41,0,,
12/25/17,11:04,12/25/17-11:04,66,37,0,,
12/25/17,10:54,12/25/17-10:54,64.99,42,0,,
12/25/17,10:44,12/25/17-10:44,64,42,0,,
12/25/17,10:34,12/25/17-10:34,64,44,0,,
12/25/17,10:24,12/25/17-10:24,64,44,0,,
12/25/17,10:14,12/25/17-10:14,64,46,0,,
12/25/17,10:04,12/25/17-10:04,62.01,44,0,,
12/25/17,09:54,12/25/17-09:54,60.01,41,0,,
12/25/17,09:44,12/25/17-09:44,57.99,41,0,,
12/25/17,09:34,12/25/17-09:34,55.99,41,0,,
12/25/17,09:24,12/25/17-09:24,55,41,0,,
12/25/17,09:14,12/25/17-09:14,53.01,41,0,,
12/25/17,09:04,12/25/17-09:04,52,44,0,,
12/25/17,08:54,12/25/17-08:54,51.01,47,0,,
12/25/17,08:44,12/25/17-08:44,48.99,48,0,,
12/25/17,08:34,12/25/17-08:34,48,49,0,,
12/25/17,08:24,12/25/17-08:24,46.99,49,0,,
12/25/17,08:14,12/25/17-08:14,46,50,0,,
12/25/17,08:04,12/25/17-08:04,45,53,0,,
12/25/17,07:54,12/25/17-07:54,43,56,0,,
12/25/17,07:44,12/25/17-07:44,43,58,0,,
12/25/17,07:34,12/25/17-07:34,43,60,0,,
12/25/17,07:24,12/25/17-07:24,43,60,0,,
12/25/17,07:14,12/25/17-07:14,43,61,0,,
12/25/17,07:04,12/25/17-07:04,42.01,61,0,,
12/25/17,06:54,12/25/17-06:54,43,60,0,,
12/25/17,06:44,12/25/17-06:44,43,59,0,,
12/25/17,06:34,12/25/17-06:34,43,60,0,,
12/25/17,06:24,12/25/17-06:24,43,59,0,,
12/25/17,06:14,12/25/17-06:14,44.01,57,0,,
12/25/17,06:04,12/25/17-06:04,45,54,0,,
12/25/17,05:54,12/25/17-05:54,45,49,0,,
12/25/17,05:44,12/25/17-05:44,45,49,0,,
12/25/17,05:34,12/25/17-05:34,46,46,0,,
12/25/17,05:24,12/25/17-05:24,46,44,0,,
12/25/17,05:14,12/25/17-05:14,46.99,44,0,,
12/25/17,05:04,12/25/17-05:04,46.99,40,0,,
12/25/17,04:54,12/25/17-04:54,46.99,36,0,,
12/25/17,04:44,12/25/17-04:44,46,38,0,,
12/25/17,04:34,12/25/17-04:34,45,42,0,,
12/25/17,04:24,12/25/17-04:24,45,47,0,,
12/25/17,04:14,12/25/17-04:14,44.01,50,0,,
12/25/17,04:04,12/25/17-04:04,44.01,53,0,,
12/25/17,03:54,12/25/17-03:54,44.01,55,0,,
12/25/17,03:44,12/25/17-03:44,44.01,54,0,,
12/25/17,03:34,12/25/17-03:34,44.01,55,0,,
12/25/17,03:24,12/25/17-03:24,44.01,53,0,,
12/25/17,03:14,12/25/17-03:14,44.01,53,0,,
12/25/17,03:04,12/25/17-03:04,44.01,53,0,,
12/25/17,02:54,12/25/17-02:54,44.01,55,0,,
12/25/17,02:44,12/25/17-02:44,44.01,56,0,,
12/25/17,02:34,12/25/17-02:34,44.01,56,0,,
12/25/17,02:24,12/25/17-02:24,45,55,0,,
12/25/17,02:14,12/25/17-02:14,45,57,0,,
12/25/17,02:04,12/25/17-02:04,45,59,0,,
12/25/17,01:54,12/25/17-01:54,45,60,0,,
12/25/17,01:44,12/25/17-01:44,45,58,0,,
12/25/17,01:34,12/25/17-01:34,45,58,0,,
12/25/17,01:24,12/25/17-01:24,45,58,0,,
12/25/17,01:14,12/25/17-01:14,45,58,0,,
12/25/17,01:04,12/25/17-01:04,46,60,0,,
12/25/17,00:54,12/25/17-00:54,46,58,0,,
12/25/17,00:44,12/25/17-00:44,46,58,0,,
12/25/17,00:34,12/25/17-00:34,46,59,0,,
12/25/17,00:24,12/25/17-00:24,46,62,0,,
12/25/17,00:14,12/25/17-00:14,46,62,0,,
12/25/17,00:04,12/25/17-00:04,46,62,0,,
12/24/17,23:54,12/24/17-23:54,46,62,0,,
12/24/17,23:44,12/24/17-23:44,46,65,0,,
12/24/17,23:34,12/24/17-23:34,46,65,0,,
12/24/17,23:24,12/24/17-23:24,46,67,0,,
12/24/17,23:14,12/24/17-23:14,46,67,0,,
12/24/17,23:04,12/24/17-23:04,46,66,0,,
12/24/17,22:54,12/24/17-22:54,46,66,0,,
12/24/17,22:44,12/24/17-22:44,46.99,66,0,,
12/24/17,22:34,12/24/17-22:34,46.99,67,0,,
12/24/17,22:24,12/24/17-22:24,46.99,68,0,,
12/24/17,22:14,12/24/17-22:14,46.99,69,0,,
12/24/17,22:04,12/24/17-22:04,48,69,0,,
12/24/17,21:54,12/24/17-21:54,48,70,0,,
12/24/17,21:44,12/24/17-21:44,48,71,0,,
12/24/17,21:34,12/24/17-21:34,48.99,70,0,,
12/24/17,21:24,12/24/17-21:24,48.99,70,0,,
12/24/17,21:14,12/24/17-21:14,48.99,71,0,,
12/24/17,21:04,12/24/17-21:04,48.99,72,0,,
12/24/17,20:54,12/24/17-20:54,50,73,0,,
12/24/17,20:44,12/24/17-20:44,50,73,0,,
12/24/17,20:34,12/24/17-20:34,50,73,0,,
